humidity,weather,device_id,created_at,switch_id,updated_at,id,status,days,is_motion,light_intensity,time_minutes,temperature
51.648,2,1,5/6/2020 12:26,2,,71726,FALSE,3,TRUE,21.6667,746,28.384
51.1556,2,1,5/6/2020 12:27,2,,71728,FALSE,3,TRUE,22.2222,747,28.4037
50.8652,2,1,5/6/2020 12:28,2,,71730,FALSE,3,TRUE,22.5,748,28.4
50.824,2,1,5/6/2020 12:29,2,,71732,FALSE,3,TRUE,22.5,749,28.4
50.7667,2,1,5/6/2020 12:30,2,,71734,FALSE,3,FALSE,22.6984,750,28.4
51.1556,2,1,5/6/2020 12:31,2,,71736,FALSE,3,TRUE,22.7469,751,28.3963
51.5667,2,1,5/6/2020 12:32,2,,71738,FALSE,3,TRUE,22.5,752,28.4
51.232,2,1,5/6/2020 12:33,2,,71740,FALSE,3,TRUE,23.3333,753,28.404
50.5538,2,1,5/6/2020 12:34,2,,71742,FALSE,3,FALSE,22.5321,754,28.5269
49.82,2,1,5/6/2020 12:35,2,,71744,FALSE,3,TRUE,22.5667,755,28.652
49.35,2,1,5/6/2020 12:36,2,,71746,FALSE,3,TRUE,22.5,756,28.7462
48.8042,2,1,5/6/2020 12:37,2,,71748,FALSE,3,TRUE,22.5,757,28.85
48.2071,2,1,5/6/2020 12:38,2,,71750,FALSE,3,TRUE,22.5,758,28.9179
47.712,2,1,5/6/2020 12:39,2,,71752,FALSE,3,TRUE,22.5,759,28.98
47.41,2,1,5/6/2020 12:40,2,,71754,FALSE,3,TRUE,22.5,760,29
47.0885,2,1,5/6/2020 12:41,2,,71756,FALSE,3,TRUE,22.5,761,29.0654
46.7435,2,1,5/6/2020 12:42,2,,71758,FALSE,3,FALSE,22.5,762,29.1217
46.4958,2,1,5/6/2020 12:43,2,,71760,FALSE,3,TRUE,22.5,763,29.1875
46.3167,2,1,5/6/2020 12:44,2,,71762,FALSE,3,FALSE,22.5,764,29.2
46.0913,2,1,5/6/2020 12:45,2,,71764,FALSE,3,TRUE,22.5,765,29.2696
46.0043,2,1,5/6/2020 12:46,2,,71766,FALSE,3,TRUE,22.5,766,29.2783
45.8091,2,1,5/6/2020 12:47,2,,71768,FALSE,3,TRUE,22.5,767,29.3
45.75,2,1,5/6/2020 12:48,2,,71770,FALSE,3,TRUE,23.1731,768,29.3
45.5591,2,1,5/6/2020 12:49,2,,71772,FALSE,3,TRUE,23.2576,769,29.3045
45.4556,2,1,5/6/2020 12:50,2,,71774,FALSE,3,FALSE,23.3333,770,29.3148
45.3923,2,1,5/6/2020 12:51,2,,71776,FALSE,3,TRUE,23.3333,771,29.3038
45.3304,2,1,5/6/2020 12:52,2,,71778,FALSE,3,FALSE,23.3333,772,29.3043
45.1458,2,1,5/6/2020 12:53,2,,71780,FALSE,3,FALSE,23.3333,773,29.3458
45.1273,3,1,5/6/2020 12:54,2,,71782,FALSE,3,FALSE,23.3333,774,29.3636
45.1966,3,1,5/6/2020 12:55,2,,71784,FALSE,3,TRUE,23.3333,775,29.3966
45.1522,3,1,5/6/2020 12:56,2,,71786,FALSE,3,TRUE,23.3333,776,29.4
45.1292,3,1,5/6/2020 12:57,2,,71788,FALSE,3,TRUE,23.3333,777,29.4
45.013,3,1,5/6/2020 12:58,2,,71790,FALSE,3,TRUE,23.3333,778,29.4217
44.9364,3,1,5/6/2020 12:59,2,,71792,FALSE,3,TRUE,23.3333,779,29.45
44.7769,3,1,5/6/2020 13:00,2,,71794,FALSE,3,FALSE,23.3333,780,29.5038
44.8269,3,1,5/6/2020 13:01,2,,71796,FALSE,3,TRUE,23.3333,781,29.5038
44.8,3,1,5/6/2020 13:02,2,,71798,FALSE,3,TRUE,23.3333,782,29.5667
44.6467,3,1,5/6/2020 13:03,2,,71800,FALSE,3,TRUE,23.3333,783,29.6
44.4035,3,1,5/6/2020 13:05,2,,71802,FALSE,3,TRUE,23.3333,785,29.6621
44.2464,3,1,5/6/2020 13:06,2,,71804,FALSE,3,TRUE,23.3333,786,29.7321
44.1207,3,1,5/6/2020 13:07,2,,71806,FALSE,3,FALSE,23.3333,787,29.7517
44.1,3,1,5/6/2020 13:08,2,,71808,FALSE,3,TRUE,23.3333,788,29.7826
44.136,3,1,5/6/2020 13:09,2,,71810,FALSE,3,TRUE,23.3333,789,29.784
44.0318,3,1,5/6/2020 13:10,2,,71812,FALSE,3,TRUE,23.3333,790,29.8
43.9038,3,1,5/6/2020 13:11,2,,71814,FALSE,3,FALSE,23.3333,791,29.8
43.82,3,1,5/6/2020 13:12,2,,71816,FALSE,3,FALSE,23.2667,792,29.816
43.8292,3,1,5/6/2020 13:13,2,,71818,FALSE,3,FALSE,24.1667,793,29.8333
43.8833,3,1,5/6/2020 13:14,2,,71820,FALSE,3,FALSE,24.1667,794,29.8792
43.6308,3,1,5/6/2020 13:16,2,,71822,FALSE,3,FALSE,24.1667,796,29.9115
43.487,3,1,5/6/2020 13:17,2,,71824,FALSE,3,TRUE,23.8406,797,29.9174
43.596,3,1,5/6/2020 13:18,2,,71826,FALSE,3,TRUE,24.1667,798,29.944
43.5154,3,1,5/6/2020 13:19,2,,71828,FALSE,3,TRUE,24.1667,799,29.9808
43.452,3,1,5/6/2020 13:20,2,,71830,FALSE,3,TRUE,23.3333,800,30.028
43.5542,3,1,5/6/2020 13:21,2,,71832,FALSE,3,FALSE,23.2986,801,30.0167
43.5,3,1,5/6/2020 13:22,2,,71834,FALSE,3,TRUE,23.3333,802,30.0036
43.413,3,1,5/6/2020 13:23,2,,71836,FALSE,3,TRUE,23.3333,803,30.0348
43.3273,3,1,5/6/2020 13:24,2,,71838,FALSE,3,TRUE,23.0303,804,30.0545
43.2731,3,1,5/6/2020 13:25,2,,71840,FALSE,3,TRUE,23.3333,805,30.0769
43.2083,3,1,5/6/2020 13:26,2,,71842,FALSE,3,TRUE,23.4722,806,30.0917
43.1556,3,1,5/6/2020 13:27,2,,71844,FALSE,3,TRUE,23.3333,807,30.0778
43.2167,3,1,5/6/2020 13:28,2,,71846,FALSE,3,FALSE,23.8542,808,30.0875
43.1182,3,1,5/6/2020 13:29,2,,71848,FALSE,3,TRUE,23.7121,809,30.1
43.0905,3,1,5/6/2020 13:30,2,,71850,FALSE,3,FALSE,23.3333,810,30.081
42.96,3,1,5/6/2020 13:31,2,,71852,FALSE,3,TRUE,23.4167,811,30.0967
43.2433,3,1,5/6/2020 13:34,2,,71854,FALSE,3,FALSE,35.1667,814,29.99
43.5036,3,1,5/6/2020 13:35,2,,71856,FALSE,3,FALSE,34.4048,815,29.875
43.7781,3,1,5/6/2020 13:36,2,,71858,FALSE,3,TRUE,33.9844,816,29.7594
44.0933,3,1,5/6/2020 13:37,2,,71860,FALSE,3,TRUE,33.3333,817,29.7
44.2,3,1,5/6/2020 13:38,2,,71862,FALSE,3,TRUE,32.8788,818,29.6152
44.3793,3,1,5/6/2020 13:39,2,,71864,FALSE,3,FALSE,32.5,819,29.5207
44.5773,3,1,5/6/2020 13:40,2,,71866,FALSE,3,TRUE,32.197,820,29.4545
44.6217,3,1,5/6/2020 13:41,2,,71868,FALSE,3,TRUE,31.6667,821,29.4261
44.7077,3,1,5/6/2020 13:42,2,,71870,FALSE,3,TRUE,31.6667,822,29.4038
44.7687,3,1,5/6/2020 13:43,2,,71872,FALSE,3,TRUE,31.6667,823,29.375
44.9414,3,1,5/6/2020 13:44,2,,71874,FALSE,3,TRUE,31.1494,824,29.3828
44.8926,3,1,5/6/2020 13:45,2,,71876,FALSE,3,TRUE,30.8333,825,29.3704
44.776,3,1,5/6/2020 13:46,2,,71878,FALSE,3,TRUE,30.8333,826,29.392
44.8179,3,1,5/6/2020 13:47,2,,71880,FALSE,3,TRUE,30.8333,827,29.3714
44.8423,3,1,5/6/2020 13:49,2,,71882,FALSE,3,TRUE,30.8333,829,29.2962
45.008,3,1,5/6/2020 13:50,2,,71884,FALSE,3,TRUE,30.1667,830,29.276
45.0083,3,1,5/6/2020 13:51,2,,71886,FALSE,3,TRUE,30,831,29.2917
45.02,3,1,5/6/2020 13:52,2,,71888,FALSE,3,TRUE,30,832,29.3
44.9458,3,1,5/6/2020 13:53,2,,71890,FALSE,3,TRUE,30,833,29.3125
45.0167,3,1,5/6/2020 13:54,2,,71892,FALSE,3,FALSE,30,834,29.3375
44.9917,3,1,5/6/2020 13:55,2,,71894,FALSE,3,TRUE,30,835,29.375
44.9962,3,1,5/6/2020 13:56,2,,71896,FALSE,3,FALSE,30,836,29.3692
44.9692,3,1,5/6/2020 13:57,2,,71898,FALSE,3,TRUE,29.4872,837,29.3808
44.95,3,1,5/6/2020 13:58,2,,71900,FALSE,3,FALSE,29.1667,838,29.3769
44.9438,3,1,5/6/2020 13:59,2,,71902,FALSE,3,TRUE,29.1667,839,29.325
44.7321,3,1,5/6/2020 14:01,2,,71904,FALSE,3,TRUE,29.1667,841,29.3964
44.7346,3,1,5/6/2020 14:02,2,,71906,FALSE,3,TRUE,29.1667,842,29.3577
44.6542,3,1,5/6/2020 14:03,2,,71908,FALSE,3,TRUE,29.1667,843,29.375
44.5208,3,1,5/6/2020 14:04,2,,71910,FALSE,3,TRUE,29.1667,844,29.3708
44.3333,3,1,5/6/2020 14:05,2,,71912,FALSE,3,TRUE,28.8194,845,29.3667
44.328,3,1,5/6/2020 14:06,2,,71914,FALSE,3,TRUE,28.3333,846,29.396
44.336,3,1,5/6/2020 14:07,2,,71916,FALSE,3,FALSE,28.3333,847,29.372
44.3538,3,1,5/6/2020 14:08,2,,71918,FALSE,3,FALSE,28.3333,848,29.3115
44.3389,3,1,5/6/2020 14:09,2,,71920,FALSE,3,FALSE,28.3333,849,29.2944
44.344,3,1,5/6/2020 14:10,2,,71922,FALSE,3,TRUE,28.3333,850,29.208
44.4308,3,1,5/6/2020 14:11,2,,71924,FALSE,3,TRUE,28.3333,851,29.2923
44.3435,3,1,5/6/2020 14:12,2,,71926,FALSE,3,TRUE,28.3333,852,29.2957
44.2308,3,1,5/6/2020 14:13,2,,71928,FALSE,3,TRUE,28.3333,853,29.2577
44.2038,3,1,5/6/2020 14:14,2,,71930,FALSE,3,TRUE,28.3333,854,29.2077
44.2261,3,1,5/6/2020 14:15,2,,71932,FALSE,3,TRUE,28.3333,855,29.2
44.1333,3,1,5/6/2020 14:16,2,,71934,FALSE,3,TRUE,28.3025,856,29.1963
43.9174,3,1,5/6/2020 14:18,2,,71936,FALSE,3,TRUE,28.0797,858,29.187
44.063,3,1,5/6/2020 14:19,2,,71938,FALSE,3,TRUE,28.2407,859,29.1296
44.128,3,1,5/6/2020 14:20,2,,71940,FALSE,3,TRUE,28.1667,860,29.1
44.0375,3,1,5/6/2020 14:21,2,,71942,FALSE,3,FALSE,27.8472,861,29.0917
43.9292,3,1,5/6/2020 14:22,2,,71944,FALSE,3,TRUE,27.9167,862,29.0792
43.9368,3,1,5/6/2020 14:22,2,,71946,FALSE,3,TRUE,28.114,862,29.0421
43.9423,3,1,5/6/2020 14:23,2,,71948,FALSE,3,TRUE,28.0128,863,29.0385
43.888,3,1,5/6/2020 14:24,2,,71950,FALSE,3,TRUE,27.5333,864,29
43.9056,3,1,5/6/2020 14:25,2,,71952,FALSE,3,FALSE,27.5,865,28.9722
43.8682,3,1,5/6/2020 14:26,2,,71954,FALSE,3,TRUE,27.5,866,28.9
43.8087,3,1,5/6/2020 14:27,2,,71956,FALSE,3,FALSE,27.5,867,28.9
43.8063,3,1,5/6/2020 14:28,2,,71958,FALSE,3,TRUE,27.5,868,28.9
43.6125,3,1,5/6/2020 14:29,2,,71960,FALSE,3,TRUE,27.5,869,28.9042
43.5808,3,1,5/6/2020 14:31,2,,71962,FALSE,3,TRUE,27.5,871,28.9
43.6,3,1,5/6/2020 14:32,2,,71964,FALSE,3,TRUE,27.5,872,28.9
43.448,3,1,5/6/2020 14:33,2,,71966,FALSE,3,TRUE,27.5,873,28.884
43.3833,3,1,5/6/2020 14:34,2,,71968,FALSE,3,FALSE,27.5,874,28.8667
43.3273,3,1,5/6/2020 14:35,2,,71970,FALSE,3,FALSE,27.5,875,28.8091
43.4318,3,1,5/6/2020 14:36,2,,71972,FALSE,3,TRUE,27.5,876,28.8
43.2591,3,1,5/6/2020 14:37,2,,71974,FALSE,3,TRUE,27.5,877,28.7091
43.3615,3,1,5/6/2020 14:39,2,,71976,FALSE,3,FALSE,27.5,879,28.7
43.416,3,1,5/6/2020 14:41,2,,71978,FALSE,3,TRUE,27.5,881,28.692
43.3435,3,1,5/6/2020 14:42,2,,71980,FALSE,3,TRUE,27.5,882,28.6609
43.3962,3,1,5/6/2020 14:43,2,,71982,FALSE,3,FALSE,27.5,883,28.6731
43.3292,3,1,5/6/2020 14:44,2,,71984,FALSE,3,TRUE,27.5,884,28.6333
43.4045,3,1,5/6/2020 14:45,2,,71986,FALSE,3,TRUE,27.5,885,28.5409
43.3346,3,1,5/6/2020 14:46,2,,71988,FALSE,3,TRUE,27.5,886,28.5154
43.3,3,1,5/6/2020 14:47,2,,71990,FALSE,3,TRUE,27.5,887,28.492
43.1923,3,1,5/6/2020 14:48,2,,71992,FALSE,3,TRUE,27.5,888,28.5
43.0652,3,1,5/6/2020 14:50,2,,71994,FALSE,3,TRUE,27.5,890,28.4783
43.0481,3,1,5/6/2020 14:51,2,,71996,FALSE,3,TRUE,27.5,891,28.4259
43.012,3,1,5/6/2020 14:53,2,,71998,FALSE,3,FALSE,27.5,893,28.4
42.975,3,1,5/6/2020 14:54,2,,72000,FALSE,3,TRUE,27.5,894,28.4
42.9609,3,1,5/6/2020 14:55,2,,72002,FALSE,3,TRUE,27.5,895,28.3957
43.0148,3,1,5/6/2020 14:56,2,,72004,FALSE,3,TRUE,27.5,896,28.3889
43.112,3,1,5/6/2020 14:57,2,,72006,FALSE,3,FALSE,27.5,897,28.356
43.0885,3,1,5/6/2020 14:58,2,,72008,FALSE,3,FALSE,27.5,898,28.3654
43.4044,3,1,5/6/2020 14:59,2,,72010,FALSE,3,TRUE,27.5,899,28.3783
43.528,3,1,5/6/2020 15:00,2,,72012,FALSE,3,TRUE,27.5,900,28.4
43.7,3,1,5/6/2020 15:01,2,,72014,FALSE,3,TRUE,27.5,901,28.44
43.9,3,1,5/6/2020 15:02,2,,72016,FALSE,3,TRUE,27.5,902,28.5074
43.9308,3,1,5/6/2020 15:03,2,,72018,FALSE,3,FALSE,27.5,903,28.5923
44.0583,3,1,5/6/2020 15:04,2,,72020,FALSE,3,TRUE,27.5,904,28.6208
44.0913,3,1,5/6/2020 15:05,2,,72022,FALSE,3,TRUE,27.5,905,28.6522
44.1125,3,1,5/6/2020 15:06,2,,72024,FALSE,3,TRUE,27.5,906,28.65
44.092,3,1,5/6/2020 15:07,2,,72026,FALSE,3,FALSE,27.5,907,28.62
44.1792,3,1,5/6/2020 15:08,2,,72028,FALSE,3,TRUE,27.5,908,28.5958
44.0739,3,1,5/6/2020 15:09,2,,72030,FALSE,3,TRUE,27.4638,909,28.5826
44.075,3,1,5/6/2020 15:10,2,,72032,FALSE,3,TRUE,27.4653,910,28.5167
44.225,3,1,5/6/2020 15:11,2,,72034,FALSE,3,TRUE,27.3611,911,28.45
44.2846,3,1,5/6/2020 15:12,2,,72036,FALSE,3,TRUE,26.9551,912,28.45
44.1833,3,1,5/6/2020 15:13,2,,72038,FALSE,3,TRUE,27.4306,913,28.4667
44.1769,3,1,5/6/2020 15:14,2,,72040,FALSE,3,TRUE,27.5,914,28.4769
44.1615,3,1,5/6/2020 15:15,2,,72042,FALSE,3,TRUE,27.5,915,28.4385
44.2391,3,1,5/6/2020 15:16,2,,72044,FALSE,3,TRUE,27.5,916,28.4783
44.6292,3,1,5/6/2020 15:17,2,,72046,FALSE,3,FALSE,13.8194,917,28.4792
44.8769,3,1,5/6/2020 15:18,2,,72048,FALSE,3,TRUE,21.859,918,28.4962
44.4227,3,1,5/6/2020 15:19,2,,72050,FALSE,3,TRUE,21.9697,919,28.5
44.9444,3,1,5/6/2020 15:20,2,,72052,FALSE,3,TRUE,20.4938,920,28.4926
45.7077,3,1,5/6/2020 15:21,2,,72054,FALSE,3,TRUE,19.359,921,28.4654
45.8125,3,1,5/6/2020 15:22,2,,72056,FALSE,3,TRUE,20.2431,922,28.4792
45.7652,3,1,5/6/2020 15:23,2,,72058,FALSE,3,TRUE,20.8333,923,28.513
45.3167,3,1,5/6/2020 15:25,2,,72060,FALSE,3,TRUE,21.5972,925,28.4458
45.4167,3,1,5/6/2020 15:25,2,,72062,FALSE,3,TRUE,21.6667,925,28.3917
45.4583,3,1,5/6/2020 15:26,2,,72064,FALSE,3,TRUE,21.6667,926,28.3375
45.4,3,1,5/6/2020 15:27,2,,72066,FALSE,3,TRUE,21.6667,927,28.2913
45.4217,3,1,5/6/2020 15:28,2,,72068,FALSE,3,TRUE,21.6667,928,28.2174
45.1957,3,1,5/6/2020 15:29,2,,72070,FALSE,3,TRUE,21.6304,929,28.2043
45.012,3,1,5/6/2020 15:30,2,,72072,FALSE,3,TRUE,21.6667,930,28.188
44.7583,3,1,5/6/2020 15:31,2,,72074,FALSE,3,TRUE,21.6667,931,28.1083
44.6885,3,1,5/6/2020 15:32,2,,72076,FALSE,3,TRUE,21.6667,932,28.0231
44.65,3,1,5/6/2020 15:33,2,,72078,FALSE,3,TRUE,21.6667,933,27.9955
44.632,3,1,5/6/2020 15:34,2,,72080,FALSE,3,TRUE,21.6667,934,27.996
44.4913,3,1,5/6/2020 15:35,2,,72082,FALSE,3,TRUE,21.6667,935,27.987
44.4167,3,1,5/6/2020 15:36,2,,72084,FALSE,3,FALSE,21.6667,936,27.9333
44.519,3,1,5/6/2020 15:37,2,,72086,FALSE,3,TRUE,21.6667,937,27.9
44.5464,3,1,5/6/2020 15:38,2,,72088,FALSE,3,TRUE,21.6667,938,27.9036
44.4913,3,1,5/6/2020 15:39,2,,72090,FALSE,3,TRUE,21.6667,939,27.9
44.34,3,1,5/6/2020 15:40,2,,72092,FALSE,3,FALSE,21.6667,940,27.896
44.5,3,1,5/6/2020 15:41,2,,72094,FALSE,3,FALSE,21.6304,941,27.9
44.6,3,1,5/6/2020 15:42,2,,72096,FALSE,3,TRUE,21.6667,942,27.9478
44.456,3,1,5/6/2020 15:43,2,,72098,FALSE,3,TRUE,21.6667,943,27.996
44.148,3,1,5/6/2020 15:44,2,,72100,FALSE,3,TRUE,21.6667,944,27.996
44.0417,3,1,5/6/2020 15:45,2,,72102,FALSE,3,FALSE,21.6667,945,27.9958
44.0739,3,1,5/6/2020 15:46,2,,72104,FALSE,3,TRUE,21.6667,946,27.987
43.9182,3,1,5/6/2020 15:47,2,,72106,FALSE,3,TRUE,21.6667,947,27.9727
43.796,3,1,5/6/2020 15:48,2,,72108,FALSE,3,TRUE,21.6667,948,27.98
43.432,3,1,5/6/2020 15:49,2,,72110,FALSE,3,TRUE,21.6667,949,27.996
43.3217,3,1,5/6/2020 15:50,2,,72112,FALSE,3,TRUE,21.3768,950,27.9826
43.4615,3,1,5/6/2020 15:51,2,,72114,FALSE,3,TRUE,21.6346,951,27.9231
43.5909,3,1,5/6/2020 15:53,2,,72116,FALSE,3,FALSE,21.6667,953,27.9
43.6552,3,1,5/6/2020 15:54,2,,72118,FALSE,3,TRUE,21.6379,954,27.9
43.7043,3,1,5/6/2020 15:55,2,,72120,FALSE,3,FALSE,21.1957,955,27.9087
45.1318,3,1,5/6/2020 15:56,2,,72122,FALSE,3,TRUE,21.9697,956,27.9909
45.8,3,1,5/6/2020 15:57,2,,72124,FALSE,3,TRUE,21.9872,957,28.0615
45.1273,3,1,5/6/2020 15:58,2,,72126,FALSE,3,FALSE,21.6667,958,28.1955
44.7423,3,1,5/6/2020 15:59,2,,72128,FALSE,3,FALSE,21.6346,959,28.35
44.5381,3,1,5/6/2020 16:00,2,,72130,FALSE,3,FALSE,21.6667,960,28.4714
44.5379,3,1,5/6/2020 16:01,2,,72132,FALSE,3,TRUE,21.6379,961,28.6793
44.3964,3,1,5/6/2020 16:02,2,,72134,FALSE,3,TRUE,21.6667,962,28.8571
44.125,3,1,5/6/2020 16:03,2,,72136,FALSE,3,TRUE,21.6667,963,28.9375
44.0148,3,1,5/6/2020 16:04,2,,72138,FALSE,3,TRUE,21.6667,964,29.0667
43.8818,3,1,5/6/2020 16:05,2,,72140,FALSE,3,FALSE,21.6667,965,29.1227
43.7696,3,1,5/6/2020 16:06,2,,72142,FALSE,3,FALSE,21.6667,966,29.1783
43.7333,3,1,5/6/2020 16:07,2,,72144,FALSE,3,TRUE,21.6667,967,29.1875
43.6208,3,1,5/6/2020 16:08,2,,72146,FALSE,3,TRUE,21.6667,968,29.2
43.5692,3,1,5/6/2020 16:09,2,,72148,FALSE,3,TRUE,21.6667,969,29.1923
43.5,3,1,5/6/2020 16:10,2,,72150,FALSE,3,TRUE,21.6667,970,29.2
43.4269,3,1,5/6/2020 16:11,2,,72152,FALSE,3,TRUE,21.6667,971,29.2385
43.2741,3,1,5/6/2020 16:12,2,,72154,FALSE,3,FALSE,21.6667,972,29.2296
43.2375,3,1,5/6/2020 16:14,2,,72156,FALSE,3,FALSE,21.6667,974,29.2625
43.1259,3,1,5/6/2020 16:15,2,,72158,FALSE,3,TRUE,21.6667,975,29.2407
43.0458,3,1,5/6/2020 16:16,2,,72160,FALSE,3,FALSE,21.6667,976,29.2125
43.08,3,1,5/6/2020 16:17,2,,72162,FALSE,3,TRUE,21.6667,977,29.188
43.016,3,1,5/6/2020 16:18,2,,72164,FALSE,3,TRUE,21.6667,978,29.168
43,3,1,5/6/2020 16:19,2,,72166,FALSE,3,TRUE,21.6667,979,29.1769
43.075,3,1,5/6/2020 16:20,2,,72168,FALSE,3,FALSE,21.6667,980,29.1167
43.0417,7,1,5/6/2020 16:21,2,,72170,FALSE,3,TRUE,21.6667,981,29.1
42.9833,7,1,5/6/2020 16:22,2,,72172,FALSE,3,TRUE,21.6667,982,29.1
42.9045,7,1,5/6/2020 16:23,2,,72174,FALSE,3,FALSE,21.6667,983,29.1
42.8045,7,1,5/6/2020 16:24,2,,72176,FALSE,3,TRUE,21.6667,984,29.0955
42.5964,7,1,5/6/2020 16:25,2,,72178,FALSE,3,TRUE,21.6667,985,29.1
42.4909,7,1,5/6/2020 16:26,2,,72180,FALSE,3,FALSE,21.6667,986,29.1045
42.4167,7,1,5/6/2020 16:27,2,,72182,FALSE,3,TRUE,21.6667,987,29.0875
42.3708,7,1,5/6/2020 16:28,2,,72184,FALSE,3,TRUE,21.6667,988,29.0583
42.2348,7,1,5/6/2020 16:29,2,,72186,FALSE,3,FALSE,21.6667,989,29.0217
42.2773,7,1,5/6/2020 16:30,2,,72188,FALSE,3,FALSE,21.6667,990,29
42.3083,7,1,5/6/2020 16:31,2,,72190,FALSE,3,FALSE,21.6667,991,29
42.2615,7,1,5/6/2020 16:32,2,,72192,FALSE,3,TRUE,21.6667,992,28.9923
42.3292,7,1,5/6/2020 16:33,2,,72194,FALSE,3,FALSE,21.6667,993,28.9875
42.2583,7,1,5/6/2020 16:34,2,,72196,FALSE,3,FALSE,21.6667,994,29.0042
42.2136,7,1,5/6/2020 16:35,2,,72198,FALSE,3,TRUE,21.6667,995,29.0182
42.0923,7,1,5/6/2020 16:36,2,,72200,FALSE,3,TRUE,21.6667,996,29.0154
42.0739,7,1,5/6/2020 16:37,2,,72202,FALSE,3,TRUE,21.6667,997,29.0261
42.0071,7,1,5/6/2020 16:38,2,,72204,FALSE,3,FALSE,21.6667,998,29.0107
42.0045,7,1,5/6/2020 16:39,2,,72206,FALSE,3,TRUE,21.6667,999,28.9955
41.984,7,1,5/6/2020 16:40,2,,72208,FALSE,3,TRUE,21.6667,1000,28.996
41.925,7,1,5/6/2020 16:41,2,,72210,FALSE,3,FALSE,21.6667,1001,28.9958
41.8962,7,1,5/6/2020 16:42,2,,72212,FALSE,3,TRUE,21.6667,1002,28.9692
41.9045,7,1,5/6/2020 16:43,2,,72214,FALSE,3,TRUE,21.6667,1003,28.9273
41.875,7,1,5/6/2020 16:44,2,,72216,FALSE,3,FALSE,21.6667,1004,28.9042
41.8037,7,1,5/6/2020 16:45,2,,72218,FALSE,3,FALSE,21.6667,1005,28.9222
41.792,7,1,5/6/2020 16:46,2,,72220,FALSE,3,FALSE,21.6667,1006,28.908
41.696,3,1,5/6/2020 16:47,2,,72222,FALSE,3,TRUE,21.6667,1007,28.9
41.7435,3,1,5/6/2020 16:48,2,,72224,FALSE,3,TRUE,21.6667,1008,28.9
41.7435,7,1,5/6/2020 16:49,2,,72226,FALSE,3,TRUE,21.6667,1009,28.9
41.632,7,1,5/6/2020 16:50,2,,72228,FALSE,3,TRUE,21.6667,1010,28.9
41.5692,3,1,5/6/2020 16:51,2,,72230,FALSE,3,TRUE,21.6667,1011,28.9
41.565,7,1,5/6/2020 16:52,2,,72232,FALSE,3,FALSE,21.6667,1012,28.895
41.58,3,1,5/6/2020 16:53,2,,72234,FALSE,3,FALSE,21.6667,1013,28.9
41.572,3,1,5/6/2020 16:54,2,,72236,FALSE,3,FALSE,21.6667,1014,28.896
41.5609,3,1,5/6/2020 16:55,2,,72238,FALSE,3,TRUE,21.6667,1015,28.9
41.6,7,1,5/6/2020 16:56,2,,72240,FALSE,3,FALSE,21.6667,1016,28.888
41.6542,7,1,5/6/2020 16:57,2,,72242,FALSE,3,FALSE,21.6667,1017,28.9
